title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Dropkick on My Devil!",tv,"Animation, Comedy, Fantasy",2018,tt8400662,6.6,263,
"Zoids Wild",tv,"Action, Adventure, Animation",2018,tt12317724,8.3,71,
"BanG Dream! Girls Band Party! PICO",tv,"Animation, Comedy, Music",2018,tt11834788,8,57,
"Ninja Hattori",tv,"Action, Animation, Comedy",1981,tt2787558,7.3,1645,
"Sachiiro no One Room",tv,Drama,2018,tt8747266,6.6,151,
"Dr. Pimple Popper",tv,Reality-TV,2018,tt6045142,6.7,1365,
"Gibo to Musume no Blues",tv,Family,2018,tt8685828,7.5,429,
,tv,"Drama, Comedy",2010,,,,
"Single Parents",tv,Comedy,2018,tt7845644,7.2,7545,
"The Neighborhood",tv,Comedy,2018,tt7942794,6.7,11383,
"Zero: The Bravest Money Game",tv,"Action, Drama, Mystery",2018,tt8952826,6.9,74,
"Sotsugyô Bakamentary",tv,Comedy,2018,tt7691676,,,
Fuhatsudan,tv,Drama,2018,tt8347638,5.9,10,
"Sakura's OyakoDon",tv,Drama,2017,tt7326510,7.6,10,
"In This Corner of the World",tv,Drama,2018,tt9076544,6.4,60,
Devs,tv,"Drama, Mystery, Sci-Fi",2020,tt8134186,7.6,52928,
,tv,"Drama, Comedy",2018,,,,
"Shitamachi Rocket",tv,Drama,2011,tt1950830,7.6,12,
"Born to Be a Flower",tv,Romance,2018,tt8686092,6.5,227,
"A Million Little Things",tv,"Comedy, Drama, Romance",2018,tt7608248,7.9,17691,
"Otôsan to yobasete",tv,Drama,2016,tt5238188,7,35,
"Asa ga kuru",tv,Drama,2016,tt5644720,6.1,11,
"Pamela Smart: An American Murder Mystery",tv,"Crime, Documentary",2018,tt8757062,6.6,285,
"Light as a Feather",tv,"Drama, Fantasy, Horror",2018,tt8619822,6.5,4185,
"Ferris Wheel at Night",tv,Mystery,2013,tt2496624,6.7,42,
"Eerie: Invisible Face",tv,Drama,2018,tt8924872,6.6,70,
"Neko zamurai",tv,"Action, Comedy, History",2013,tt3303752,7.1,151,
,tv,,2018,,,,
"Double Decker! Doug & Kirill",tv,Animation,2018,tt8489330,6.7,132,
"Grand Hotel",tv,"Crime, Drama, Mystery",2019,tt7671068,7,4035,
,tv,Reality,2015,,,,
Press,tv,Drama,2018,tt7547518,7.5,2868,
Retake,tv,Sci-Fi,2016,tt6232446,,,
"Find Me in Paris",tv,"Comedy, Drama, Family",2018,tt7150060,6.9,1556,
"Super Dimensional Fortress Macross II: Lovers Again",tv,"Action, Animation, Music",1992,tt0113726,6,695,
"Goblin Slayer",tv,"Action, Adventure, Animation",2018,tt8690728,7.4,11654,
"Neuro: Supernatural Detective",tv,"Animation, Comedy, Mystery",2007,tt6565980,6.7,85,
"The True Culprit",tv,"Drama, Mystery, Thriller",2018,tt9189814,7.1,11,
"Behind the Mask",tv,"Documentary, Sport",2013,tt2884130,7.5,173,
"Bless the Harts",tv,"Animation, Comedy",2019,tt9068332,5.9,2578,
"Rascal Does Not Dream of Bunny Girl Senpai",tv,"Animation, Drama, Fantasy",2018,tt8993398,8,19884,
"Jingai-san no Yome",tv,Animation,2018,tt9150104,4.8,120,
"Weakest Beast",tv,"Drama, Romance",2018,tt9109776,6.9,541,
"Zombieland Saga",tv,"Animation, Comedy, Fantasy",2018,tt9054354,7.1,1585,
"Boarding School Juliet",tv,"Action, Animation, Comedy",2018,tt8496638,7.3,1103,
"Himote House",tv,"Animation, Comedy, Fantasy",2018,tt9074304,7.3,90,
BAKUMATSU,tv,"Action, Animation",2018,tt13759914,,,
"Hinomaru Sumo",tv,"Animation, Sport",2018,tt10066026,7.2,332,
"Bloom Into You",tv,"Animation, Drama, Romance",2018,tt8993464,7.8,2247,
"Dakaichi: I'm Being Harassed by the Sexiest Man of the Year-",tv,"Animation, Comedy, Drama",2018,tt9085692,7.3,1614,
Radiant,tv,"Adventure, Animation, Fantasy",2018,tt9225320,6.7,756,
"The Act",tv,"Biography, Crime, Drama",2019,tt8682948,7.8,40659,
SSSS.Gridman,tv,"Action, Adventure, Animation",2018,tt8747928,7,957,
,tv,Comedy,2018,,,,
Miracles,tv,Drama,2018,tt9471764,7.2,191,
"The iDOLM@STER SideM: Wake atte mini! - Shoshi kantetsu daisouji!",tv,"Animation, Comedy, Short",2019,tt15539248,,,
"The Rising of the Shield Hero",tv,"Action, Adventure, Animation",2019,tt9529546,7.8,19870,
"The Promised Neverland",tv,"Action, Adventure, Animation",2019,tt8788458,8.1,52101,
W'z,tv,"Action, Adventure, Animation",2019,tt12052708,5.3,24,
Dororo,tv,"Action, Adventure, Animation",2019,tt9458304,8.2,24112,
"How Clumsy You Are, Miss Ueno.",tv,"Animation, Comedy, Romance",2019,tt9567240,6,243,
"From Today, It's My Turn",tv,"Action, Comedy, Drama",2018,tt8207660,7.6,1197,
"Pastel Memories",tv,"Adventure, Animation",2019,tt9520752,4.5,25,
"Virtual Detective Tabito Higurashi",tv,Mystery,2017,tt6262968,6.8,32,
"Hokuto: Aru satsujinsha no kaishin",tv,Mystery,2017,tt6207198,8.3,22,
Plage,tv,"Comedy, Drama, Mystery",2017,tt6713140,7.2,24,
"The Bisexual",tv,"Comedy, Drama, Romance",2018,tt8050586,6.5,1477,
"Meet Me After School",tv,"Drama, Romance",2018,tt9271566,7.2,639,
"Steel Frame",tv,Drama,2010,tt1685417,,,
Impuros,tv,"Action, Crime, Drama",2018,tt9070896,8.1,1085,
Tsurune,tv,"Animation, Drama, Sport",2018,tt8994044,7.4,686,
"Bahamas Life",tv,Reality-TV,2018,tt8041992,7.1,54,
"Brass Dreams",tv,"Drama, Music",2016,tt5797166,8.4,75,
"Magical Emi, the Magic Star",tv,"Animation, Comedy, Family",1985,tt0288986,6.3,166,
"Gold Rush: South America",tv,Reality-TV,2013,tt3069950,5.7,398,
"Kôkô kyôshi",tv,"Crime, Drama, Romance",1993,tt0197157,8,140,
Mioka,tv,Drama,2010,tt1655894,6.3,48,
Prisoner,tv,Drama,2008,tt1323900,6.8,18,
,tv,Reality,2018,,,,
"Mrs. America",tv,"Biography, Drama, History",2020,tt9244556,7.9,14103,
"What We Do in the Shadows",tv,"Comedy, Fantasy, Horror",2019,tt7908628,8.6,117725,
"Kulipari: Dream Walker",tv,"Action, Adventure, Animation",2018,tt9203064,6.7,130,
"Ultimate Thanksgiving Challenge",tv,Reality-TV,2018,tt12112730,7.3,31,
"Gonin no Junko",tv,Thriller,2015,tt4969474,7.5,15,
"Evil Money",tv,Mystery,2014,tt3973810,6.1,9,
"The Laughing Salesman",tv,"Animation, Comedy, Drama",1989,tt2800436,7.4,75,
Andor,tv,"Action, Adventure, Drama",2022,tt9253284,8.4,187673,
"Black Revenge",tv,Mystery,2017,tt7330220,5.9,14,
"Das Boot",tv,"Drama, War",2018,tt5830254,7.5,10961,
"Blood Runs Cold",tv,"Drama, Mystery, Reality-TV",2018,tt9387570,7.2,84,
"Chihayafuru: Connect",tv,"Comedy, Drama, Sport",2018,tt8976046,6.3,119,
"Code Name Mirage",tv,Mystery,2017,tt6771056,7.5,9,
"Married at First Sight: Honeymoon Island",tv,Reality-TV,2018,tt8994522,5.8,47,
"Doctor Car",tv,Drama,2016,tt5426000,,,
"Meiji Tokyo Renka",tv,"Animation, Comedy, Fantasy",2019,tt10223702,7,353,
"Gisô no Fûfu",tv,"Comedy, Drama, Romance",2015,tt4898736,6.5,61,
Balthazar,tv,"Crime, Thriller",2018,tt9293466,7.6,2559,
"Giruti: Akuma to keiyaku shita onna",tv,Drama,2010,tt1704566,7,76,
,tv,Drama,2013,,,,
"Four Weddings and a Funeral",tv,"Comedy, Romance",2019,tt7587362,7.2,6554,
"ST ~ Aka to Shiro no Sôsa File",tv,Thriller,2014,tt3725950,6.7,63,
"Criminal Syndrome",tv,"Mystery, Thriller",2017,tt6598204,7.4,15,
"Married at First Sight: Second Chances",tv,Reality-TV,2017,tt6958600,6,50,
"Hokusai to meshi sae areba",tv,Drama,2017,tt6258908,7.1,10,
"Indigo no yoru",tv,Mystery,2010,tt1608707,,,
"Princess in Prison",tv,Drama,2017,tt7256288,6.9,97,
"Kanna san!",tv,Comedy,2017,tt6886310,7.1,13,
,tv,"Crime, Drama",2003,,,,
,tv,,2006,,,,
"Prince of Legend",tv,Drama,2018,tt9302958,6,54,
,tv,"Animation, Comedy",2018,,,,
"My Roommate Is a Cat",tv,"Animation, Comedy, Drama",2019,tt9522316,7.7,977,
,tv,"Animation, Sci-Fi & Fantasy, Action & Adventure",2019,,,,
"Wataten! An Angel Flew Down to Me",tv,"Animation, Comedy",2019,tt9622614,6.7,429,
"The Quintessential Quintuplets",tv,"Animation, Comedy, Drama",2019,tt9584920,7.6,8495,
"Koi ga Heta de mo Ikitemasu",tv,Romance,2017,tt6559270,7.2,21,
,tv,"Drama, Crime",2013,,,,
,tv,"Documentary, Reality",2018,,,,
"The Masked Singer",tv,"Family, Music, Reality-TV",2019,tt7670568,5.8,5610,
,tv,Drama,2017,,,,
"Mô ichido kimi ni, puropôzu",tv,Romance,2012,tt2282307,6.9,17,
Shrill,tv,"Comedy, Drama",2019,tt8962130,7.4,9599,
"Fixer Upper: Behind the Design",tv,Reality-TV,2018,tt8079518,6.9,81,
,tv,"Crime, Documentary, Mystery",2018,,,,
"Katana Maidens: Mini Toji",tv,Animation,2019,tt32141547,,,
"Mythbusters Jr.",tv,Reality-TV,2019,tt8265286,7.1,368,
"Star Twinkle PreCure",tv,"Action, Adventure, Animation",2019,tt13620226,8,68,
"L.A.'s Finest",tv,"Action, Comedy, Crime",2019,tt7555294,6.2,8678,
"Mechanical Arms",tv,"Action, Animation, Sci-Fi",2018,tt6225934,7,53,
"Deadly Secrets",tv,Crime,2019,tt9416960,7.2,74,
Coroner,tv,"Crime, Drama, Mystery",2019,tt8593252,6.8,5859,
"Cleaning Up",tv,"Crime, Drama",2019,tt8804656,6.3,2460,
PEN15,tv,"Comedy, Drama",2019,tt8324422,8.1,15111,
"Seatbelt Psychic",tv,Reality-TV,2018,tt8305276,7.3,220,
"Godhand Teru",tv,Drama,2009,tt1411809,7.1,39,
"Kono Oto Tomare!",tv,"Animation, Drama, Music",2019,tt9886006,8,1563,
"Wise Man's Grandchild",tv,"Action, Adventure, Animation",2019,tt9828724,6.9,3797,
"Demon Slayer: Kimetsu no Yaiba",tv,"Action, Adventure, Animation",2019,tt9335498,8.6,182943,
"Yuube wa Otanoshimi Deshita ne",tv,Romance,2019,tt9828212,6.4,29,
"Fruits Basket",tv,"Animation, Comedy, Drama",2019,tt9304350,8.6,10995,
,tv,"Family, Drama",2019,,,,
"Nusumareta Kao",tv,Mystery,2019,tt9663604,5.5,35,
"Dr. Stone",tv,"Action, Adventure, Animation",2019,tt9679542,8.1,33771,
"A Story to Read When You First Fall in Love",tv,"Comedy, Drama, Romance",2019,tt9187714,6.9,198,
"Bless This Mess",tv,Comedy,2019,tt9418572,6.9,5096,
,tv,Crime,2018,,,,
"The First 48 Presents: Homicide Squad Atlanta",tv,Reality-TV,2019,tt9303692,8.1,352,
"Maison de Police",tv,Comedy,2019,tt10028556,6.4,47,
"Quarter Life Poetry",tv,Comedy,2019,tt9652752,8.5,58,
"Knight Fight",tv,Reality-TV,2019,tt9454974,7,181,
"Secrets of the Zoo",tv,Reality-TV,2018,tt8879238,8.3,401,
"Setsuyaku Rokku",tv,Comedy,2019,tt10497536,,,
"The Fiery Priest",tv,"Action, Comedy, Crime",2019,tt9674954,8.1,2332,
"Fairy gone",tv,"Action, Animation, Fantasy",2019,tt9828600,5.7,466,
Rondo,tv,"Action, Drama",2006,tt0773745,7.4,64,
"Extreme Love",tv,Reality-TV,2018,tt9170196,5.5,65,
"Tokkan: tokubetsu kokuzei chôshûkan",tv,Drama,2012,tt2400907,6.7,15,
"Ohitori sama",tv,"Comedy, Drama",2009,tt1508126,7.2,61,
Sarazanmai,tv,"Animation, Comedy, Fantasy",2019,tt8096510,6.9,412,
"Wild Heroes",tv,Action,2015,tt4442718,6.4,18,
"Napoleon Ville",tv,Drama,2015,tt4724346,6.7,11,
Rent-a-Rescue,tv,Comedy,2016,tt5969612,5.3,7,
,tv,Crime,2014,,,,
"The Flying Tire",tv,Drama,2009,tt1456793,7.6,22,
"Tokujo kabachi!!",tv,Comedy,2010,tt1556098,6.2,43,
"Bakugan: Battle Planet",tv,"Action, Adventure, Animation",2018,tt9527662,4.5,339,
,tv,"Animation, Drama, Sci-Fi & Fantasy",2017,,,,
Ramy,tv,"Comedy, Drama, Romance",2019,tt7649694,8,17268,
"Maji de kôkai shitemasu",tv,Comedy,2017,tt6960754,4.9,231,
"Why Women Kill",tv,"Comedy, Crime, Drama",2019,tt9054904,8.3,34864,
"Kabukichou Sherlock",tv,"Animation, Comedy, Drama",2019,tt9885888,6.3,261,
"Isekai Quartet",tv,"Animation, Comedy, Fantasy",2019,tt9193770,6.9,1007,
,tv,"Mystery, Drama",2018,,,,
"Lost Gold of WW2",tv,"Documentary, Reality-TV",2019,tt9799150,6.4,482,
"Buddy vs. Duff",tv,"Game-Show, Reality-TV",2019,tt9625944,5.8,349,
"Friend Game",tv,Drama,2017,tt6127014,6.7,83,
"Unidentified: Inside America's UFO Investigation",tv,"Documentary, History, Sci-Fi",2019,tt10016814,7.5,1145,
"Lost Treasures of Egypt",tv,"Documentary, History",2019,tt10115054,7.6,582,
"Dead Pixels",tv,"Comedy, Fantasy",2019,tt7559438,7.4,3778,
Granbelm,tv,"Action, Animation, Sci-Fi",2019,tt10395126,6.6,79,
Given,tv,"Animation, Drama, Music",2019,tt10479420,8.2,5715,
"Astra Lost in Space",tv,"Action, Animation, Mystery",2019,tt10483250,7.9,2038,
"O Maidens in Your Savage Season",tv,"Animation, Comedy, Drama",2019,tt10417586,7.2,1039,
"Fire Force",tv,"Action, Animation, Drama",2019,tt9307686,7.6,13373,
"Ensemble Stars",tv,Animation,2019,tt10820286,6.9,60,
"Wasteful Days of High School Girls",tv,"Animation, Comedy, Drama",2019,tt10470444,7.4,391,
BEM,tv,"Animation, Horror",2019,tt10423424,6,276,
"Try Knights",tv,"Animation, Sport",2019,tt13799316,4.9,21,
"How To Make Women Feel Better",tv,Comedy,2019,tt9866320,,,
"Inspector Zenigata",tv,"Action, Comedy, Crime",2017,tt6115012,6.7,30,
,tv,Reality,2019,,,,
,tv,Mystery,2019,,,,
"Hustle & Soul",tv,Reality-TV,2017,tt6666492,7.9,57,
"Gold Rush: Dave Turin's Lost Mine",tv,Reality-TV,2019,tt9703198,6.4,485,
"BUSINESSMEN VS ALIENS",tv,"Comedy, Sci-Fi",2016,tt5989844,4.7,50,
"Mediterranean Life",tv,Reality-TV,2017,tt13020234,8.3,96,
"Snack World",tv,"Action, Adventure, Animation",2017,tt8947808,5.7,17,
"Astrid et Raphaëlle",tv,"Crime, Drama, Thriller",2019,tt11950864,8.2,4035,
"Dark Side of the Ring",tv,"Documentary, Drama, History",2019,tt9159144,8.7,4264,
"Arthdal Chronicles",tv,"Action, Drama, Fantasy",2019,tt8750956,8.2,6486,
"Perfect World",tv,Romance,2019,tt9688298,7.3,148,
"It Is Your Turn",tv,"Crime, Mystery",2019,tt9679644,7.1,821,
,tv,"Comedy, Drama",2019,,,,
,tv,"Comedy, Drama, Family",2019,,,,
Dansui!,tv,Comedy,2017,tt6235696,6.8,7,
"Dias Police: Ihô Keisatsu",tv,"Crime, Drama, Thriller",2016,tt5182854,6.4,27,
"Sakigake!! Otokojuku",tv,"Action, Animation, Comedy",1988,tt3486780,7.8,93,
"Vinland Saga",tv,"Action, Adventure, Animation",2019,tt10233448,8.8,96620,
"The Demon Girl Next Door",tv,"Animation, Comedy, Drama",2019,tt10417572,7,373,
,tv,Drama,2019,,,,
"Mobile Suit Gundam: The Origin - Advent of the Red Comet",tv,"Action, Animation, Drama",2019,tt12899130,7.9,229,
"Heroes: Legend of the Battle Disks",tv,Animation,2015,tt8394246,8,22,
"Sherman's Showcase",tv,"Comedy, Music",2019,tt7422812,7.2,492,
"Omotesandô Kôkô Gasshôbu!",tv,Comedy,2015,tt4739522,6.9,19,
"Nine Perfect Strangers",tv,"Drama, Mystery, Thriller",2021,tt8760932,7,64316,
"Moonshiners: Whiskey Business",tv,Reality-TV,2019,tt10028418,7.8,26,
"Women of Tokyo's 23 Wards",tv,"Mystery, Romance",2019,tt9741242,6.3,23,
"Holly Hobbie",tv,"Drama, Family, Music",2018,tt8602408,6.6,394,
,tv,Reality,2019,,,,
Yattâman,tv,"Action, Animation, Comedy",2008,tt1124358,6.1,40,
"Silver Fang",tv,"Action, Adventure, Animation",1986,tt0362344,8.8,3311,
"9-1-1: Lone Star",tv,"Action, Drama, Thriller",2020,tt10323338,7.3,24992,
"The Brave Fighter of Legend Da-Garn",tv,"Action, Animation, Sci-Fi",1992,tt0142214,7.1,27,
,tv,Mystery,2018,,,,
,tv,"Drama, Comedy",2019,,,,
Mixed-ish,tv,"Comedy, Family",2019,tt10276062,6.9,3067,
,tv,"Comedy, Animation",2018,,,,
"What Did You Eat Yesterday?",tv,"Comedy, Drama, Family",2019,tt9657792,8.1,711,
"The L Word: Generation Q",tv,Drama,2019,tt7661384,7.4,8766,
"The House on the Slope",tv,"Crime, Drama, Thriller",2019,tt10670870,7.3,323,
"Library War",tv,"Action, Animation, Comedy",2008,tt1216223,7,211,
"Everyone's Demoted!!",tv,Drama,2019,tt9573742,4.9,39,
"Normal People",tv,"Drama, Romance",2020,tt9059760,8.4,103881,
Ninku,tv,"Action, Adventure, Animation",1994,tt3755768,7.8,43,
"Isekai Cheat Magician",tv,"Action, Adventure, Animation",2019,tt10431262,5.5,1354,
"Little Fires Everywhere",tv,"Drama, Mystery, Thriller",2020,tt8089592,7.7,58347,
"Press Your Luck",tv,"Family, Game-Show",2019,tt10038600,6.5,576,
"Tokyo Vice",tv,"Crime, Drama, Thriller",2022,tt2887954,8.1,52391,
"Nurse Witch Komugi-chan R",tv,"Animation, Comedy, Fantasy",2016,tt5347634,5.6,28,
"Panzer World Galient",tv,"Action, Animation, Fantasy",1984,tt1945851,7.7,29,
sMothered,tv,Reality-TV,2019,tt10368716,4.3,301,
"Love Island USA",tv,"Game-Show, Reality-TV",2019,tt8819906,5.3,2126,
,tv,,2019,,,,
"The Bravest Knight",tv,"Animation, Family",2019,tt10394790,6.1,175,
"In Plain Sight",tv,"Crime, Documentary",2018,tt9311126,7.1,95,
"Cold Case Files",tv,"Crime, Documentary",2021,tt6459472,7.9,1828,
"Knights of the Zodiac: Saint Seiya",tv,"Action, Adventure, Animation",2019,tt6908976,4.7,2316,
"Wu-Tang: An American Saga",tv,"Biography, Drama, Music",2019,tt9113406,8.3,12447,
"All Rise",tv,Drama,2019,tt10329042,7.1,6533,
"Juliet in the Rain",tv,Drama,2018,tt9070200,,,
,tv,Mystery,2019,,,,
"Heaven?: Gokuraku Resutoran",tv,Mystery,2019,tt10097022,4.4,92,
"Science Fell in Love, So I Tried to Prove It",tv,"Animation, Comedy, Romance",2020,tt10635210,6.8,1165,
"Oshi ga Budôkan ittekuretara shinu",tv,Animation,2020,tt11147864,6.9,143,
"Afterschool Dice Club",tv,"Animation, Comedy, Drama",2019,tt11033944,6.6,229,
"Afuro Tanaka",tv,Comedy,2019,tt10151176,5.9,23,
"Journal of the Mysterious Creatures",tv,"Animation, Comedy, Fantasy",2019,tt10643294,6.8,57,
"The Family Chantel",tv,Reality-TV,2019,tt10584792,3.6,613,
"When Sharks Attack",tv,Documentary,2013,tt3097686,6,158,
"High School Prodigies Have It Easy Even in Another World!",tv,"Adventure, Animation, Comedy",2019,tt10671282,6.2,1178,
"No Guns Life",tv,"Action, Animation, Sci-Fi",2019,tt10981954,6.6,820,
"Coffee and Vanilla",tv,Romance,2019,tt10495314,5.5,986,
"Assassins Pride",tv,"Action, Adventure, Animation",2019,tt10973152,5.7,808,
,tv,Drama,2013,,,,
Masshiro,tv,Comedy,2015,tt4163934,6.9,9,
,tv,,2019,,,,
"The UnXplained",tv,Documentary,2019,tt10098498,7.3,2143,
"Gordon Ramsay: Uncharted",tv,"Adventure, Reality-TV",2019,tt9165706,7.7,1990,
"Azur Lane",tv,"Action, Animation, Drama",2019,tt10980934,5.6,411,
Scapegoat,tv,Mystery,2015,tt4426116,,,
"Kakû OL Nikki",tv,Comedy,2017,tt6773194,7.8,66,
"Nagi's Long Vacation",tv,"Comedy, Drama, Romance",2019,tt10380168,7.2,547,
"Kemono Michi: Rise Up",tv,"Action, Adventure, Animation",2019,tt9635464,6.5,663,
"Chi no wadachi",tv,Mystery,2014,tt3306982,,,
"I Shared My Husband",tv,Romance,2019,tt10448552,6.3,8,
"This Way Up",tv,Comedy,2019,tt8430356,7.8,8677,
"60 Days In: Narcoland",tv,Reality-TV,2019,tt11271956,6.2,113,
"Sorcerous Stabber Orphen",tv,"Action, Adventure, Animation",2020,tt11349866,5.6,278,
"Ascendance of a Bookworm",tv,"Adventure, Animation, Comedy",2019,tt10885406,7.8,1760,
"Welcome to Demon-School, Iruma-kun",tv,"Animation, Comedy, Drama",2019,tt11034066,7.6,2778,
"Yamegoku: Yakuza yamete itadakimasu",tv,"Comedy, Crime, Drama",2015,tt4457956,6.4,14,
"Number 24",tv,Animation,2020,tt11428620,6.6,187,
"Apollo: Back to the Moon",tv,"Documentary, History",2019,tt8781928,6.7,128,
,tv,,2019,,,,
"Everything's Gonna Be Okay",tv,"Comedy, Drama",2020,tt8680006,7.4,3259,
,tv,Comedy,2019,,,,
"For Life",tv,"Biography, Crime, Drama",2020,tt10327830,7.6,9674,
,tv,,2018,,,,
"Beyond the Pole",tv,Reality-TV,2018,tt9032480,6.6,61,
"The Food That Built America",tv,"Documentary, History",2019,tt10098248,8.4,1711,
"Somali and the Forest Spirit",tv,"Adventure, Animation, Drama",2020,tt11428586,7.5,1199,
Deca-Dence,tv,"Action, Adventure, Animation",2020,tt12443322,7,1631,
"And Live",tv,"Drama, Romance",2019,tt10049420,4.9,95,
"Orphan Black",tv,"Drama, Mystery",2017,tt7724320,6,37,
Babylon,tv,"Animation, Drama, Mystery",2019,tt10937632,6.5,808,
ID:Invaded,tv,"Animation, Crime, Drama",2020,tt10954274,7.5,3384,
"Supermarket Stakeout",tv,"Game-Show, Reality-TV",2019,tt11896334,6.9,225,
Brassic,tv,"Comedy, Drama",2019,tt9174582,8.4,15979,
,tv,Drama,2018,,,,
"Children of the Snow",tv,Documentary,2019,tt10019004,7,331,
,tv,"Mystery, Kids",2007,,,,
"The Case That Haunts Me",tv,"Crime, Documentary",2018,tt9601246,7.6,321,
"Stars Align",tv,"Animation, Drama, Sport",2019,tt11008522,7.3,718,
"Voice: Emergency Control Room 110",tv,"Crime, Mystery, Thriller",2019,tt10344670,6.9,39,
Sanditon,tv,"Drama, Romance",2019,tt8685324,7.6,19200,
"Ahiru no Sora",tv,"Animation, Sport",2019,tt10937602,7.2,939,
"Ueno Juri and the Five Bags",tv,"Comedy, Drama, Music",2009,tt10861002,,,
"High & Low: The Worst Episode.0",tv,"Action, Comedy",2019,tt20866206,8.2,77,
"The Murder Tapes",tv,Crime,2019,tt10836794,7.8,709,
Cake,tv,"Animation, Comedy",2019,tt10768172,6.6,726,
,tv,Animation,2015,,,,
Plunderer,tv,"Action, Animation, Fantasy",2020,tt11418324,6.5,1880,
"The Great North",tv,"Animation, Comedy",2021,tt9140632,6.9,6434,
"The Detective Story",tv,"Action, Comedy",1979,tt0361245,8.3,42,
"Cautious Hero: The Hero Is Overpowered but Overly Cautious",tv,"Action, Adventure, Animation",2019,tt10974198,7.3,4230,
"Psychic Kids",tv,Talk-Show,2019,tt10926142,,,
Breeders,tv,"Comedy, Drama",2020,tt8129450,7.6,9122,
Duncanville,tv,"Animation, Comedy",2020,tt9073898,6.3,2689,
"Tamron Hall",tv,"News, Talk-Show",2019,tt9071818,4.5,290,
,tv,Drama,2015,,,,
,tv,"Sci-Fi & Fantasy, Mystery",1997,,,,
"Gal & Dino",tv,"Animation, Comedy",2020,tt12311920,6.8,69,
"Shironeko Project: Zero Chronicle",tv,"Action, Animation, Fantasy",2020,tt11688122,5.5,291,
In/Spectre,tv,"Action, Animation, Comedy",2020,tt11328872,6.5,1510,
"Ranwei de Waratte",tv,"Animation, Comedy, Drama",2020,tt11177400,6.9,293,
"The Great",tv,"Biography, Comedy, Drama",2020,tt2235759,8.1,58974,
"Stand My Heroes: Piece of Truth",tv,Animation,2019,tt11157544,6.6,88,
"Akutoo Kagaisha Tsuiseki Chousa",tv,Crime,2019,tt9778158,7,37,
"A Destructive God Sits Next to Me",tv,"Animation, Comedy",2020,tt11296252,5.5,109,
"Phantasy Star Online 2: Episode Oracle",tv,"Action, Animation, Fantasy",2019,tt10814346,6.4,28,
Zekkyo,tv,"Crime, Drama, Mystery",2019,tt10436538,6.3,77,
,tv,Family,2018,,,,
,tv,"Action & Adventure, Animation, Comedy, Kids",2011,,,,
"Vienna Blood",tv,"Crime, Drama, History",2019,tt9179616,7.6,9814,
"Your Home Made Perfect",tv,Reality-TV,2019,tt8905152,8.3,361,
,tv,"Animation, Comedy, Sci-Fi & Fantasy",2018,,,,
"Lego Masters",tv,Game-Show,2020,tt9615014,7.5,3443,
"The Watch",tv,"Comedy, Crime, Drama",2020,tt8080292,5.5,6722,
,tv,,2011,,,,US
"Steven Universe Future",tv,"Action, Adventure, Animation",2019,tt13714610,7.6,5708,
,tv,Drama,2014,,,,
"Aikatsu on Parade!",tv,"Adventure, Animation, Comedy",2019,tt13856702,8,72,
"Wave, Listen to Me!",tv,"Animation, Comedy, Drama",2020,tt11785582,6.9,314,
Zomboat!,tv,"Comedy, Horror, Sci-Fi",2019,tt10404664,7,2319,
"Tenkû Senki Shurato: Sousei e no Antou",tv,Animation,1991,tt21188650,6.9,10,
Appare-Ranman!,tv,"Adventure, Animation, History",2020,tt11714178,6.7,526,
"Dôki no Sakura",tv,"Comedy, Drama",2019,tt10763106,6,86,
"Super Shiro",tv,"Animation, Comedy, Family",2019,tt9845246,6.6,31,
,tv,Comedy,2012,,,,
"Diary of Our Days at the Breakwater",tv,"Animation, Comedy, Drama",2020,tt12065758,7.2,208,
"Infinite Dendrogram",tv,"Adventure, Animation, Fantasy",2020,tt11295582,6,585,
"Mushoku Tensei: Jobless Reincarnation",tv,"Action, Adventure, Animation",2021,tt13293588,8.3,28037,
Sistas,tv,"Comedy, Drama, Romance",2019,tt10752770,5.7,2725,
"Wandering Witch: The Journey of Elaina",tv,"Adventure, Animation, Comedy",2020,tt12457334,6.9,1405,
"Rock the Block",tv,Reality-TV,2019,tt10183798,7.1,420,
"Taken at Birth",tv,"Documentary, History",2019,tt11011352,8.2,274,
"Adventure Time: Distant Lands",tv,"Action, Adventure, Animation",2020,tt11165358,8.6,9074,
,tv,,2019,,,,
"Chito: Sagishi No Minasan Gochui Kudasai",tv,Crime,2019,tt10963754,7.2,15,
Guilt,tv,"Comedy, Crime, Drama",2019,tt9644058,7.4,5809,
"My Next Life as a Villainess: All Routes Lead to Doom!",tv,"Animation, Comedy, Drama",2020,tt11821792,7.2,1690,
"The Oval",tv,"Crime, Drama, Thriller",2019,tt10580092,4.5,2117,
"Aku No Hado: Satsujin Bunsekihan",tv,"Crime, Fantasy",2019,tt10573034,6.3,36,
"Vlad Love",tv,"Animation, Comedy, Fantasy",2020,tt10545652,5.8,91,
"Room Camp",tv,"Adventure, Animation, Comedy",2020,tt10814148,6.8,376,
"Reservation Dogs",tv,"Comedy, Crime",2021,tt13623580,8.3,26485,
Shikizakura,tv,"Action, Adventure, Animation",2021,tt9442120,5.7,36,
"Toilet-bound Hanako-kun",tv,"Animation, Comedy, Fantasy",2020,tt10777610,7.4,2960,
"Fafner THE BEYOND",tv,"Action, Animation, Drama",2019,tt13507782,7.6,18,
